"","scrubbed_family","scrubbed_genus","scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","project_pi","region","country","state_province","locality_description","access","id"
"8637","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","10.496","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.679162,-83.5785,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380918
"8638","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","11.17","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.679162,-83.5785,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380925
"8639","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","9.4737","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380938
"8640","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","11.584","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380945
"8641","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","8.9155","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380952
"8642","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","9.5049","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380959
"8643","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","7.5976","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.682338,-83.5732,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380972
"8644","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","7.9655","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.682338,-83.5732,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380979
"8645","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","8.8019","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.682338,-83.5732,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3380986
"8646","Rubiaceae","Faramea","Faramea occidentalis","leaf area","3248.1","mm2","LICOR-3100 area meter",8.679627,-83.5767,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381004
"8647","Rubiaceae","Faramea","Faramea occidentalis","leaf area","3832.3","mm2","LICOR-3100 area meter",8.679627,-83.5767,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381010
"8648","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","14.51","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381026
"8649","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","10.389","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381033
"8650","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","11.1","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381040
"8651","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","10.723","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381047
"8652","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","11.049","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381054
"8653","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","11.379","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381061
"8654","Rubiaceae","Faramea","Faramea permagnifolia","leaf area","28716","mm2","LICOR-3100 area meter",8.679913,-83.5769,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381067
"8655","Rubiaceae","Faramea","Faramea permagnifolia","leaf fresh mass","11.776","g","Radwag WTB 200 Precision Balance",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381075
"8656","Rubiaceae","Faramea","Faramea permagnifolia","leaf fresh mass","14.999","g","Radwag WTB 200 Precision Balance",8.680337,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381082
"8657","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","15.638","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703464,-83.5298,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381380
"8658","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","13.676","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703464,-83.5298,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381387
"8659","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","13.186","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703464,-83.5298,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381394
"8660","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","14.362","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703464,-83.5298,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381401
"8661","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","14.511","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.703464,-83.5298,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381408
"8662","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","13.871","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381421
"8663","Rubiaceae","Faramea","Faramea permagnifolia","leaf area per leaf dry mass","12.159","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381442
"8664","Rubiaceae","Faramea","Faramea permagnifolia","leaf thickness","0.36","mm","Mitutoyo 7321 dial thickness gauge",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381548
"8665","Rubiaceae","Faramea","Faramea permagnifolia","leaf thickness","0.4","mm","Mitutoyo 7321 dial thickness gauge",8.679162,-83.5785,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381664
"8666","Rubiaceae","Faramea","Faramea permagnifolia","leaf nitrogen content per leaf dry mass","10.9","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.679913,-83.5769,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381770
"8667","Rubiaceae","Faramea","Faramea permagnifolia","leaf dry mass","2.349","g","Radwag WTB 200 Precision Balance",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3381858
"8668","Rubiaceae","Faramea","Faramea permagnifolia","leaf dry mass","2.667","g","Radwag WTB 200 Precision Balance",8.679419,-83.5781,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382009
"8669","Rubiaceae","Faramea","Faramea permagnifolia","leaf nitrogen content per leaf dry mass","12.9","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.680337,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382159
"8670","Rubiaceae","Faramea","Faramea permagnifolia","leaf dry mass per leaf fresh mass","324.07","mg.g-1","LDMmg/LFMg",8.680158,-83.5777,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382352
"8671","Rubiaceae","Faramea","Faramea permagnifolia","stem wood density","0.544","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.680337,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382466
"8672","Rubiaceae","Faramea","Faramea permagnifolia","stem wood density","0.658","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382480
"8673","Rubiaceae","Faramea","Faramea permagnifolia","stem wood density","0.56","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382486
"8674","Rubiaceae","Faramea","Faramea permagnifolia","whole plant height","4","m","Clinometer and distance measurer",8.679419,-83.5781,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382816
"8675","Rubiaceae","Faramea","Faramea permagnifolia","stem wood density","0.698","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382966
"8676","Rubiaceae","Faramea","Faramea permagnifolia","stem wood density","0.651","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.679913,-83.5769,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3382973
"8677","Rubiaceae","Faramea","Faramea permagnifolia","stem wood density","0.633","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.682338,-83.5732,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383009
"8678","Rubiaceae","Faramea","Faramea permagnifolia","stem wood density","0.511","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383016
"8679","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.4","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383052
"8680","Rubiaceae","Faramea","Faramea permagnifolia","leaf nitrogen content per leaf dry mass","12.1","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.680158,-83.5777,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383066
"8681","Rubiaceae","Faramea","Faramea permagnifolia","leaf nitrogen content per leaf dry mass","9.7","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383088
"8682","Rubiaceae","Faramea","Faramea permagnifolia","leaf nitrogen content per leaf dry mass","10.8","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.682338,-83.5732,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383095
"8683","Rubiaceae","Faramea","Faramea permagnifolia","leaf nitrogen content per leaf dry mass","11.8","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383102
"8684","Rubiaceae","Faramea","Faramea permagnifolia","leaf nitrogen content per leaf dry mass","12.2","mg.g-1","Dry combustion Autoanalyzer following SC09-LSF-P06",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383110
"8685","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.5","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383132
"8686","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.4","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679913,-83.5769,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383139
"8687","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.4","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.680158,-83.5777,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383146
"8688","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.4","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679419,-83.5781,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383153
"8689","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.5","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679162,-83.5785,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383161
"8690","Rubiaceae","Faramea","Faramea permagnifolia","leaf area","42630.8","mm2","LICOR-3100 area meter",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3375423
"8691","Rubiaceae","Faramea","Faramea permagnifolia","leaf area","50909.2","mm2","LICOR-3100 area meter",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3375429
"8692","Rubiaceae","Faramea","Faramea luteovirens","seed mass","885.3","mg",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3383712
"8693","Rubiaceae","Faramea","Faramea permagnifolia","leaf area","45148.8","mm2","LICOR-3100 area meter",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377388
"8694","Rubiaceae","Faramea","Faramea permagnifolia","leaf area","50386.9","mm2","LICOR-3100 area meter",8.679713,-83.5774,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377394
"8695","Rubiaceae","Faramea","Faramea occidentalis","leaf area","2155.8","mm2","LICOR-3100 area meter",8.721181,-83.5719,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377414
"8696","Rubiaceae","Faramea","Faramea occidentalis","leaf area per leaf dry mass","14.658","m2.kg-1","LAcm2/(LDMmg*1g/1000mg)",8.679627,-83.5767,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377420
"8697","Rubiaceae","Faramea","Faramea occidentalis","leaf phosphorus content per leaf dry mass","0.5","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.721181,-83.5719,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377844
"8698","Rubiaceae","Faramea","Faramea luteovirens","seed length","6.4","mm",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3377709
"8699","Rubiaceae","Faramea","Faramea luteovirens","seed mass","486.2","mg",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3377761
"8700","Rubiaceae","Faramea","Faramea permagnifolia","leaf area","47344.3","mm2","LICOR-3100 area meter",8.680158,-83.5777,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3371078
"8701","Rubiaceae","Faramea","Faramea occidentalis","stem wood density","0.607","g.cm-3","Williamson, G. B. and M. C. Wiemann. 2010. Measuring wood specific gravity...Correctly. American Journal of Botany 97:519Â524.",8.678606,-83.5791,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377208
"8702","Rubiaceae","Faramea","Faramea luteovirens","seed length","8.2","mm",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3377227
"8703","Rubiaceae","Faramea","Faramea occidentalis","leaf area","4338.6","mm2","LICOR-3100 area meter",8.682338,-83.5732,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377589
"8704","Rubiaceae","Faramea","Faramea occidentalis","leaf area","5060.2","mm2","LICOR-3100 area meter",8.721984,-83.5755,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3377632
"8705","Rubiaceae","Faramea","Faramea occidentalis","leaf phosphorus content per leaf dry mass","0.7","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.680087,-83.5772,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3379712
"8706","Rubiaceae","Faramea","Faramea occidentalis","leaf phosphorus content per leaf dry mass","0.6","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679627,-83.5767,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3379719
"8707","Rubiaceae","Faramea","Faramea occidentalis","leaf phosphorus content per leaf dry mass","0.6","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.680094,-83.5779,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3379726
"8708","Rubiaceae","Faramea","Faramea occidentalis","leaf phosphorus content per leaf dry mass","0.6","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679404,-83.578,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3379733
"8709","Rubiaceae","Faramea","Faramea occidentalis","leaf phosphorus content per leaf dry mass","0.5","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.679139,-83.5785,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3379740
"8710","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.4","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383187
"8711","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.5","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383194
"8712","Rubiaceae","Faramea","Faramea permagnifolia","leaf phosphorus content per leaf dry mass","0.6","mg.g-1","content by wet digestion with HNO3 and inductively coupled plasma-optical emission spectrometry (ICP-OES)",8.728298,-83.5663,NA,NA,"ChacÃ³n E","edchacon@gmail.com","Costa Rica",NA,NA,"public",3383202
"8713","Rubiaceae","Faramea","Faramea luteovirens","seed mass","405.8","mg",NA,9.15,-79.85,NA,"http://datadryad.org/resource/doi:10.5061/dryad.90f03","Fricke EC","ecfricke@iastate.edu","Panama","Panama",NA,"public",3389331
"8714","Rubiaceae","Galium","Galium aparine","seed mass","4.333","mg","We used the Jepson Manual (Jepson & Hickman 1993) for vegetative height, seed size and flowering dates and supplemented using other field guides (Smith 1952; Munz 1959), data bases [Ecological Flora Data base (http://ucjeps.berkeley.edu/efc/dbase.html)] and field measurements as needed.",34.67528,-120.0406,NA,"http://datadryad.org/resource/doi:10.5061/dryad.50hd2","Molinari MA","molinari@lifesci.ucsb.edu","United States","California","foothills of the Santa Ynez Mountains","public",3391549
